,stop_name,SCHOOL_TYPE_DESC,dist
5835,WESTON RD AT CORAL GABLE DR,English Public,0.004685438788151558
5836,BATHURST ST AT FORT YORK BLVD,Private,0.00449292508768102
5837,MCNICOLL AVE AT WARDEN AVE,English Public,0.004531107795800798
5838,QUEEN ST EAST AT ONTARIO ST,Private,0.002523305986270803
5839,SOUTH DR AT GLEN RD,Private,0.004831991633939305
5840,ALBION RD AT MARTIN GROVE RD EAST SIDE,Private,0.0012957124615738333
5841,GLENCAIRN AVE AT DANESBURY AVE,English Separate,0.002680005724761935
5842,84 DAVISVILLE AVE (SALVATION ARMY),Private,0.004020317109941448
5843,SHEPPARD AVE EAST AT GREENBRIAR RD,Private,0.0017103016088421917
5844,BELLAMY RD NORTH AT BANMOOR BLVD NORTH SIDE,English Separate,0.004240153259544588
5845,MCLEVIN AVE AT GREENSPIRE RD,Private,0.004583705413416682
5846,YORK MILLS RD AT HARRISON RD,English Public,0.005701029595702637
5847,WARDEN AVE AT DENISON ST NORTH SIDE,English Separate,0.01428728205567392
5848,LAWRENCE AVE WEST AT SCARLETT RD,English Public,0.005370006981699528
5849,DANFORTH AVE AT ST DUNSTAN DR WEST SIDE,English Separate,0.002622084783456899
5850,SHEPPARD AVE EAST AT CONLINS RD EAST SIDE,English Public,0.0043439345620908225
5851,ROYAL YORK RD AT TREHORNE DR,English Public,0.0014725704217797451
5852,AVENUE RD AT LONSDALE RD SOUTH SIDE,Private,0.001436609849413308
5853,601 MILNER AVE,English Public,0.005805190819633415
5854,WYNFORD DR AT DON MILLS RD EAST SIDE,Private,0.0021231161078608374
5855,WESTON RD AT FERN AVE SOUTH SIDE,English Public,0.0030864285433771415
5856,ST CLAIR AVE EAST AT VICTORIA PARK AVE WEST SIDE,English Separate,0.003017549216303907
5857,RUNNYMEDE RD AT MAHER AVE SOUTH SIDE,English Separate,0.004934989426136528
5858,RATHBURN RD AT PHEASANT LANE,English Public,0.004312079175954197
5859,MCNICOLL AVE AT MARKHAM RD,English Public,0.015824700762526327
5860,BAY ST AT DUNDAS ST WEST,University,0.003914134603466762
5861,DUNDAS ST WEST AT STERLING RD,French Public,0.002671003014926093
5862,CHURCH ST AT WESTON RD,English Separate,0.005149517105533408
5863,STEELES AVE EAST AT FENTON RD,English Public,0.003140959945585359
5864,ROYAL YORK RD AT DARLINGBROOK CRES SOUTH SIDE,English Public,0.007282719290243035
5865,HEATHROW DR AT CHESHAM DR,English Public,0.0027594589970979066
5866,HORNER AVE AT ALDERBRAE AVE,English Public,0.0077110454050069105
5867,ST CLAIR AVE EAST AT GLEN EDEN CRES,English Public,0.0009004150121000962
5868,KINGSTON RD AT EASTWOOD AVE,English Public,0.0022335069217066673
5869,MARKHAM RD AT EDWARD JEFFREYS AVE,English Public,0.07073429363899456
5870,LESLIE ST AT COMMISSIONERS ST NORTH SIDE,English Public,0.007928850895854133
5871,BRIMLEY RD AT LARKHALL AVE NORTH SIDE,Private,0.003827770437730989
5872,BRIMLEY RD AT PROGRESS AVE,English Separate,0.007149589413116102
5873,ST REGIS CRES AT ST REGIS CRES NORTH WEST SIDE,English Separate,0.00688533422845621
5874,CANARCTIC DR AT KEELE ST,Private,0.004241796335846076
5875,MCCOWAN RD AT MCNICOLL AVE,English Separate,0.004129482108304056
5876,KENNEDY RD AT VILLAGE GREEN SQ,Private,0.0032532361262343815
5877,PRINCE EDWARD DR SOUTH AT MEADOWVALE DR,English Public,0.004971862683029612
5878,ELMHURST DR AT HENLEY CRES WEST SIDE,English Public,0.002479665736191361
5879,MCNICOLL AVE AT BRAHMS AVE,English Public,0.0019112055733379813
5880,FOXWELL ST AT BRUTON RD EAST SIDE,English Public,0.0024756211428764484
5881,BURNHAMTHORPE RD AT OLD BURNHAMTHORPE RD (EAST),English Public,0.005131490044830448
5882,CLAIREPORT CRES (WEST) AT ALBION RD,English Separate,0.023704897032656512
5883,DANFORTH RD AT MACK AVE,English Public,0.004469322342242368
5884,1216 LANSDOWNE AVE,English Separate,0.0066441316697343576
5885,MARLEE AVE AT RIDELLE AVE,English Separate,0.0039579964001780635
5886,ST CLAIR AVE WEST AT RUNNYMEDE RD WEST SIDE,English Public,0.006255458518337928
5887,BAY ST AT HARBOUR ST SOUTH SIDE (TORONTO ISLAND FERRY),Private,0.008835603947839926
5888,ROYAL YORK RD AT YORK VIEW DR,English Public,0.00019236496274551177
5889,GLENCAIRN AVE AT GLENMOUNT AVE,Private,0.0023917886787657196
5890,OPPOSITE 3400 KEELE ST,English Separate,0.002065711698106295
5891,DENTON AVE AT MADELAINE AVE,English Separate,0.001436804386721764
5892,DAVENPORT RD AT NEW ST,English Public,0.001972761541595498
5893,COSBURN AVE AT DONLANDS AVE WEST SIDE,English Separate,0.0016831013226677835
5894,LESLIE ST AT BANNATYNE DR NORTH SIDE,Private,0.002544834975836569
5895,WOODSWORTH RD AT HOPPERTON DR (EAST),English Public,0.0026464861525277803
5896,TAPSCOTT RD AT NEWGALE GATE,Private,0.009833735353375648
5897,KIPLING AVE AT GOSWELL RD,English Separate,0.0037332127761133985
5898,MCLEVIN AVE AT TAPSCOTT RD,English Public,0.001865883304401618
5899,ARLETA AVE AT MEDAL LANE,English Separate,0.004352293699642647
5900,ELMHURST DR AT GENTHORN AVE,English Public,0.003486725126302748
5901,DONLANDS AVE AT MEMORIAL PARK AVE,English Separate,0.0007149245645562058
5902,BIRCHMOUNT RD AT EGLINTON AVE EAST,Private,0.006793449198927504
5903,DAVENPORT RD AT SYMINGTON AVE,French Public,0.0032753327125525393
5904,YONGE ST AT BLYTHWOOD RD,Private,0.0004216761278587503
5905,MCCOWAN RD AT ST ANDREWS RD,English Public,0.0032235819673243488
5906,LAIRD DR AT WICKSTEED AVE,Private,0.00717377565282215
5907,DAVISVILLE AVE AT ACACIA RD,Private,0.0034119876165154936
5908,YONGE ST AT BLOOR ST WEST (BLOOR STATION),Private,0.002179471270060359
5909,OVERLEA BLVD AT WILLIAM MORGAN DR WEST SIDE,English Public,0.0030600631322057256
5910,ST CLAIR AVE EAST AT INGLEWOOD DR,English Separate,0.004146859452296432
5911,MARTIN GROVE RD AT WALKWAY TO 308 SILVERSTONE DR,English Public,0.0016875248696498796
5912,MARTIN GROVE RD AT REDGRAVE DR (NORTH),English Public,0.0026604433700616087
5913,EMMETT AVE AT JANE ST,English Public,0.0018946423026694505
5914,ALBION RD AT ELMHURST DR,Private,0.0005644076221746495
5915,ARROW RD AT FINCH AVE WEST,Private,0.0015539931072181355
5916,LESLIE ST AT CASTLEBURY CRES,English Public,0.0019068845568941156
5917,MEADOWVALE RD AT MUIRBANK BLVD,English Public,0.0018802854794350366
5918,BATHURST ST AT SARANAC BLVD,Private,0.0011618613032297373
5919,LAWRENCE AVE EAST AT BIRCHMOUNT RD,English Separate,0.0055882333664226125
5920,DON MILLS RD AT CHIPPING RD,Private,0.0012059339927512184
5921,225 REXDALE BLVD,Private,0.004111179963949911
5922,KINGSTON RD AT CROMWELL RD WEST SIDE,English Public,0.006628225455215976
5923,SPADINA AVE AT QUEEN ST WEST NORTH SIDE,English Public,0.0016031439447637273
5924,SHEPPARD AVE EAST AT WILLOWDALE AVE,Private,0.000702802220407209
5925,ALBION RD AT WESTMORE DR EAST SIDE,English Public,0.006264593192751337
5926,CANMORE BLVD AT HALFMOON SQ,English Public,0.0005476468351190276
5927,BATHURST ST AT WALKWAY TO CROWN HEIGHTS CRES,English Public,0.012346856424215125
5928,COXWELL AVE AT MORTIMER AVE (MICHAEL GARRON HOSPITAL),English Public,0.0008407720659372711
5929,WARDEN AVE AT HUNTINGWOOD DR,English Public,0.0061925552016702
5930,FINCH AVE WEST AT EDITHVALE DR,English Separate,0.002679129431918602
5931,VICTORIA PARK AVE AT SPARKS AVE,Private,0.0007638980262753976
5932,BELLAMY RD NORTH AT BENLEIGH DR SOUTH SIDE,English Public,0.002934838400567957
5933,HORNER AVE AT KIPLING AVE,English Public,0.005943017530385043
5934,WILMINGTON AVE AT CODSELL AVE,Private,0.0037256038669777527
5935,KENNEDY RD AT SUMMER DR NORTH SIDE,English Public,0.004485281255507798
5936,THE QUEENSWAY AT ST LAWRENCE AVE,English Separate,0.006175154320601707
5937,BRIMLEY RD AT SHEDIAC RD,English Public,0.00524747456486301
5938,BIRCHMOUNT RD AT RISEBOROUGH AVE (SOUTH),English Public,0.008322227190692276
5939,BATHURST ST AT BAYCREST AVE,Private,0.0016218028824009452
5940,DOVERCOURT RD AT SHANLY ST,English Separate,0.004337558851491022
5941,LAWRENCE AVE EAST AT MORNING DEW RD,English Separate,0.0028835649132341787
5942,WESTON RD AT DENISON RD WEST,English Public,0.004231920626434205
5943,BATHURST ST AT WOBURN AVE,Private,0.0012485221850827473
5944,ATKINSON AVE AT ROSEDALE HEIGHTS DR (SOUTH),English Separate,0.02466039130025755
5945,OPPOSITE 700 ARROW RD,Private,0.004639683585502297
5946,PARLIAMENT ST AT BLOOR ST EAST,English Public,0.002346667268679395
5947,GREENWOOD AVE AT ATHLETIC AVE,Private,0.0053904814501118435
5948,HULLMAR DR AT MONACO CRT,English Separate,0.004116596593714861
5949,STEELES AVE EAST AT WALKWAY TO HORNCHURCH CRES,English Public,0.003553345440310907
5950,LAKE SHORE BLVD WEST AT THIRD ST,English Public,0.002237033200571451
5951,SHEPPARD AVE EAST AT VICTORIA PARK AVE,Private,0.002838378298270772
5952,YONGE ST AT WELLESLEY ST (WELLESLEY STATION),Private,0.001409179073178751
5953,VICTORIA PARK AVE AT SHEPPARD AVE EAST,Private,0.0023733872796666547
5954,WILSON AVE AT MURRAY RD,English Public,0.005422775776792594
5955,DUPONT ST AT DUFFERIN ST,English Public,0.0037285258366513167
5956,MAJOR MACKENZIE DR EAST AT RIDGECREST RD,English Public,0.07745948662923376
5957,O'CONNOR DR AT SANDRA RD,English Public,0.0037118450370849133
5958,KING ST EAST AT SACKVILLE ST,English Public,0.0009883759518317433
5959,BURNHAMTHORPE RD AT SHAVER AVE NORTH WEST SIDE,English Public,0.006421234153260531
5960,PHARMACY AVE AT DAWES RD NORTH SIDE,English Public,0.0017361532240514719
5961,THE EAST MALL AT CAPRI RD NORTH SIDE,English Public,0.0031818744771633014
5962,2666 DANFORTH AVE,Private,0.0008642744878147115
5963,HIGH PARK AVE AT HUMBERSIDE AVE,English Public,0.0023723199450505486
5964,DANFORTH AVE AT HILLINGDON AVE,English Public,0.002300083715895343
5965,MARTIN GROVE RD AT RICHGROVE DR NORTH SIDE,French Separate,0.0048358286213133605
5966,KENNEDY RD AT FORBES RD SOUTH SIDE,English Public,0.0055187895511254505
5967,44 COE HILL DR,English Public,0.008725786267862136
5968,KINGSTON RD AT OLD KINGSTON RD,English Public,0.0038890020225808277
5969,CHISHOLM AVE AT CREWE AVE,English Public,0.0044289579405257466
5970,WELLESWORTH DR AT FAVERSHAM CRES,English Separate,0.0023663766309198397
5971,COXWELL AVE AT GLEBEHOLME BLVD,English Public,0.0031490728194415443
5972,QUEEN ST WEST AT STRACHAN AVE,English Public,0.004638444449257405
5973,CHAPLIN CRES AT ROSELAWN AVE,English Public,0.00323205546242425
5974,10 DISCO RD,Private,0.014447092523445768
5975,EGLINTON AVE WEST AT MONTCALM AVE,English Public,0.004597108376522264
5976,WILLOWDALE AVE AT WEDGEWOOD DR,English Public,0.0040728527456401235
5977,MARTIN GROVE RD AT WATERBURY DR,English Public,0.00547585744116385
5978,OPPOSITE 1792 BIRCHMOUNT RD,English Public,0.004231111831527117
5979,CERAMIC RD AT LE PAGE CRT,Private,0.007510278934743041
5980,CROSBY AVE AT WARREN CRES,English Public,0.001317042816049146
5981,REXDALE BLVD AT FROST ST EAST SIDE,Private,0.0004564349287940375
5982,BIRCHMOUNT RD AT OPPOSITE WALKWAY TO AMBERCROFT BLVD,English Public,0.005618493658424015
5983,ROYWOOD DR AT FORTROSE CRES (WEST),English Public,0.0013277015557844173
5984,3370 PHARMACY AVE,Private,0.0023246426704264973
5985,AMEER AVE AT SULTANA AVE,English Separate,0.0021353955880732823
5986,NEILSON RD AT MALVERN TOWN CENTRE (EAST ENTRANCE),Private,0.0022573232934694066
5987,UNDERHILL DR AT ROANOKE RD,English Separate,0.0006664015477974627
5988,CONCORDE PL AT CONCORDE GATE SOUTH SIDE,French Public,0.008857057641646652
5989,FINCH AVE WEST AT TORRESDALE AVE WEST SIDE,English Public,0.0054724388031477675
5990,QUEEN ST EAST AT SAULTER ST EAST SIDE,English Public,0.003112166757612623
5991,SCARBOROUGH GOLF CLUB RD AT LAWRENCE AVE EAST,English Public,0.0011421550894679196
5992,WARDEN AVE AT METROPOLITAN RD SOUTH SIDE,English Public,0.00652473488977424
5993,70 WICKSTEED AVE,Private,0.006903697579562139
5994,FINCH AVE EAST AT GASPE RD EAST SIDE,English Separate,0.003494166852048094
5995,BIRCHMOUNT RD AT DENISON ST,Private,0.016266283010157853
5996,PAPE AVE AT MINTON PL SOUTH SIDE,English Public,0.003811603773690095
5997,BIRCHMOUNT RD AT OPPOSITE WALKWAY TO RIVER GROVE DR,English Public,0.004168408988727402
5998,NEILSON RD AT NEILSON PARK DR,English Separate,0.0016957860013157213
5999,BATHURST ST AT DANBY AVE,Private,0.002782655269413239
6000,DREWRY AVE AT YONGE ST WEST SIDE,English Public,0.0034109696808611303
6001,EGLINTON AVE WEST AT ORIOLE PKWY EAST SIDE,English Separate,0.004858447462108521
6002,ST CLAIR AVE EAST AT HERRON AVE,English Public,0.005736789085454153
6003,HEATHROW DR AT JANE ST,English Public,0.005583780117969097
6004,LAWRENCE AVE WEST AT BENTON RD,English Public,0.008270774363049304
6005,ISLINGTON AVE AT MILADY RD,English Separate,0.0021735116762461107
6006,EGLINTON AVE EAST AT BIRCHMOUNT RD,Private,0.006536615815383235
6007,ELLESMERE RD AT MILITARY TRAIL (EAST),University,0.0033738234593335753
6008,HUMBERLINE DR AT HUDDERSFIELD RD,English Separate,0.014711872843012097
6009,BIRCHMOUNT RD AT DANFORTH AVE,English Separate,0.001532769359854076
6010,LANSDOWNE AVE AT LAPPIN AVE,English Separate,0.0060048522492748115
6011,GRANDRAVINE DR AT FUTURA DR,English Separate,0.004954104498361909
6012,CUMMER AVE AT YONGE ST,Private,0.0045778074218773565
6013,BROADVIEW AVE AT DUNDAS ST EAST,English Public,0.0011775781608645384
6014,OSSINGTON AVE AT LEEDS ST SOUTH SIDE,French Separate,0.004603890690353933
6015,NEILSON RD AT SHEPPARD AVE EAST,English Public,0.004529790933033939
6016,MCNICOLL AVE AT DON MILLS RD,English Public,0.003132498368091058
6017,LAWRENCE AVE WEST AT ROXALINE ST,English Public,0.0072335601857813825
6018,ST CLAIR AVE EAST AT MT PLEASANT RD WEST SIDE,English Separate,0.0032318893256907464
6019,BROWN'S LINE AT HORNER AVE,English Public,0.0028460341656367984
6020,375 NORFINCH DR,English Public,0.004976604908539771
6021,BEECHGROVE DR AT DUNSTALL CRES,English Separate,0.005634025079506395
6022,BRIMLEY RD AT DALLYN CRES,English Public,0.004131813863440236
6023,WESTON RD AT TORYORK DR,English Public,0.0058176179014307735
6024,47 INGRAM DR,English Separate,0.005719691770887597
6025,GERRARD ST EAST AT DE GRASSI ST,English Public,0.0006274093055730909
6026,CORONATION DR AT MANSE RD,English Public,0.003448351133667111
6027,ALBION RD AT CARRIER DR,English Separate,0.010808063477594198
6028,DUFFERIN ST AT SUPERTEST RD,Private,0.004632417426509771
6029,OVERLAND DR AT PAPERBIRCH DR (WEST),English Public,0.001180207120480751
6030,LAWRENCE AVE EAST AT MORNINGSIDE AVE,English Separate,0.0012530291980558446
6031,THE BRIDLE PATH AT PARK LANE CIR,English Separate,0.0056473547673243155
6032,HUMBER COLLEGE BLVD AT HUMBERLINE DR,None,0.003591980305873052
6033,AIRPORT RD AT NORTHWEST DR,English Separate,0.03420567209685617
6034,AVENUE RD AT DUNBLAINE AVE,Private,0.0028112330728542797
6035,RUNNYMEDE RD AT DEFOREST RD,Private,0.0022275171092681787
6036,715 FINCH AVE WEST,English Public,0.0022093445938918535
6037,LAWRENCE AVE EAST AT GOODERHAM DR,English Public,0.004280728555977594
6038,QUEEN ST WEST AT BROCK AVE,English Separate,0.0036704201174111817
6039,WILLIAM R ALLEN RD AT SHEPPARD AVE WEST SOUTH SIDE,English Public,0.00410045176112905
6040,KINGSTON RD AT SANDOWN AVE,English Public,0.003751680127386283
6041,COMMISSIONERS ST AT LOGAN AVE,English Public,0.00874644077336448
6042,VICTORIA PARK AVE AT MEADOWACRES DR,Private,0.0025834850237904964
6043,DON MILLS RD AT DEERFORD RD,English Public,0.002189763198594974
6044,LAWRENCE AVE EAST AT MARKHAM RD,Private,0.0016233671314985739
6045,ROGERS RD AT GILBERT AVE,English Public,0.0007047804303935754
6046,285 CUMMER AVE (ST JOHN'S REHAB HOSPITAL),English Public,0.004101093701137066
6047,THIRTIETH ST AT ELDER AVE,English Public,0.0036532849429421204
6048,MARTIN GROVE RD AT REXDALE BLVD SOUTH SIDE,Private,0.0036810215037896645
6049,GERRARD ST EAST AT UNIVERSITY AVE,English Public,0.003449608415575625
6050,GLENCAIRN AVE AT ENGLEMOUNT AVE,English Public,0.0025778645436365013
6051,BATHURST ST AT BAINBRIDGE AVE,Private,0.0028896118228810574
6052,GERRARD ST EAST AT MARJORY AVE,English Public,0.003089443194845003
6053,FLEET ST AT STRACHAN AVE,English Public,0.007992640915509724
6054,CARRIER DR AT DANSK CRT SOUTH SIDE,English Separate,0.01262873224602661
6055,FINCH AVE WEST AT WILMINGTON AVE,English Public,0.0018110073303722143
6056,KENNEDY RD AT BRIGSTOCK RD,English Public,0.008606690893215654
6057,DANFORTH RD AT HART AVE,English Public,0.0008826207967791236
6058,MORNINGSIDE AVE AT MORNINGVIEW TRAIL,English Public,0.002285943507155489
6059,123 WYNFORD DR,Private,0.010241106774130312
6060,OPPOSITE 1685 FINCH AVE WEST (ST WILFREDS SCHOOL),English Separate,0.0007401692668917091
6061,FINCH AVE EAST AT KENNETH AVE,Private,0.0031932812562721095
6062,ROYAL YORK RD AT THE QUEENSWAY,English Separate,0.002010874321881316
6063,RATHBURN RD AT ISLINGTON AVE WEST SIDE,English Public,0.006017998612227407
6064,BAYVIEW AVE AT OPPOSITE GARNIER PARK,English Separate,0.0039745998869913975
6065,DUNDAS ST WEST AT NOTTINGHAM DR,Private,0.0022379726272954
6066,6807 STEELES AVE WEST,English Separate,0.007495115151005312
6067,OPPOSITE 400 ROCKCLIFFE BLVD (ROCKCLIFFE MIDDLE SCHOOL),English Public,0.001026096639148794
6068,OLD WESTON RD AT TURNBERRY AVE,English Public,0.0009120237934602223
6069,LAURENTIDE DR AT BARNWOOD CRT EAST SIDE,English Public,0.002665364773323499
6070,BAY ST AT WELLESLEY ST WEST,English Separate,0.00187768184493871
6071,KENNEDY RD AT COWDRAY CRT,Private,0.0023499432077857207
6072,FINCH AVE WEST AT YONGE ST WEST SIDE,Private,0.0011760882973203303
6073,DENTON AVE AT ST DUNSTAN DR,English Separate,0.0017186997861210471
6074,SHEPPARD AVE WEST AT MAXWELL ST,English Separate,0.004731807352335814
6075,MCCOWAN RD AT ALTON TOWERS CIR (NORTH),English Separate,0.0033100017347456423
6076,DONLANDS AVE AT TORRENS AVE,English Separate,0.0033705660154959407
6077,SHEPPARD AVE EAST AT DORIS AVE,Private,0.002261520509040537
6078,800 ROYAL YORK RD,English Public,0.0037065430261082532
6079,LAWRENCE AVE EAST AT WARDEN AVE,English Public,0.007064191508976664
6080,HUMBERLINE DR AT VIEWCREST CIR,English Separate,0.003921395822682599
6081,AVENUE RD AT BALMORAL AVE NORTH SIDE,English Public,0.0008069888059585393
6082,ST CLAIR AVE EAST AT WESTVIEW BLVD,English Public,0.004400974478570568
6083,2002-2012 SHEPPARD AVE WEST,English Public,0.003314447996281207
6084,KIPLING AVE AT TYRE AVE,Private,0.004063582032607968
6085,MARKHAM RD AT LAWRENCE AVE EAST,Private,0.0020754498660046946
6086,LESLIE ST AT SOUTHWELL DR NORTH SIDE,Private,0.0035375780721823907
6087,OPPOSITE 111 DISCO RD,Private,0.02124245408534828
6088,MIDLAND AVE AT WILKIE AVE,English Public,0.0017805624716447134
6089,VICTORIA PARK AVE AT SOUTHMEAD RD SOUTH SIDE,English Public,0.005008993809032341
6090,LESLIE ST AT BALLYRONAN RD,Private,0.0035020386666455043
6091,OPPOSITE 25 KODIAK CRES,English Public,0.004366571257945013
6092,CULFORD RD AT GEORGE ANDERSON DR,English Public,0.007654620490595656
6093,EGLINTON AVE EAST AT IONVIEW RD,Private,0.004043291879183076
6094,WARDEN AVE AT GLENBOURNE PARK DR NORTH SIDE,Private,0.0688564775965352
6095,FINCH AVE EAST AT BRIDLETOWNE CIRCLE (EAST),English Separate,0.002457670088521192
6096,VARNA DR AT RONDALE BLVD NORTH SIDE,English Public,0.0037210105760495603
6097,BRIMLEY RD AT ARNPRIOR RD SOUTH SIDE,Private,0.003953394735839389
6098,ELLESMERE RD AT ZAPH AVE,English Public,0.00443964170904933
6099,185 YORKLAND BLVD,Private,0.0024683347416419054
6100,LAWRENCE AVE WEST AT YONGE ST (LAWRENCE STATION),English Separate,0.0029827523272026165
6101,BRIMLEY RD AT DANJOHN CRES (NORTH) SOUTH SIDE,English Separate,0.005624345188942962
6102,EGLINTON AVE WEST AT ISLINGTON AVE,English Public,0.0010964158553642626
6103,VICTORIA PARK AVE AT DAWES RD,English Separate,0.0037798493167353056
6104,BRIMLEY RD AT GRITTANI LANE SOUTH SIDE,English Public,0.0036837706986209634
6105,KINGSTON RD AT LEE AVE,English Public,0.004810062424413972
6106,LESLIE ST AT KIRKWOOD RD,Private,0.0036968431063166478
6107,JANE ST AT ARDAGH ST,Private,0.0006812883979902409
6108,STEPHEN DR AT WHITWORTH AVE,English Separate,0.00543543858530535
6109,WOODBINE AVE AT SAMMON AVE,English Separate,0.004694540580520725
